plot,Rep,Row,Column,taxa,Anthesis,Silking,Silking.sp,Anthesis.sp,Silking.sp.sp
1387,1,14,23,Eng-Li_Chih,68,68,71.4010371810221,70.0025475613441,71.4011531529658
1388,1,14,24,LH189Ht,77,81,77.8642196390249,74.466358395329,77.8643983142082
1389,1,14,25,AS5707,72,73,73.8272913011549,71.9302137170779,73.8275366149748
1390,1,14,26,A682,68,68,71.2902728846486,69.8941099395397,71.2905878790043
1391,1,14,27,MS106,72,75,74.7531858857617,71.8580381942814,74.7535726774887
1392,1,14,28,LH205,71,71,72.7160537667486,71.3219890778744,72.7165136385991
1393,1,15,1,NC13,80,89,82.5583999716391,76.7248848248917,82.55897470931
1394,1,15,2,LH206,71,71,73.5322764547139,72.1922412557538,73.5327218365307
1395,1,15,3,A155,64,66,71.0060043354595,68.6595585409882,71.0063237225932
1396,1,15,4,PHMK0,81,85,80.4794508847247,77.1268038838276,80.4796505728268
1397,1,15,5,LH149,68,69,72.4525011292176,70.593956530759,72.4525898257977
1398,1,15,6,W802G,65,66,70.9250486811523,69.061002760521,70.9250372855719
1399,1,15,7,CQ806,77,77,76.3969968164882,75.027935895797,76.3968981918052
1400,1,15,8,F44,86,92,83.8682733463716,79.4947497465121,83.8681018044562
1401,1,15,9,LH196,73,72,73.8388283645856,72.9614379596991,73.8385991959838
1402,1,15,10,W24,72,77,76.3086405988645,72.4279928846402,76.3083694436002
1403,1,15,11,A374,68,71,73.2777035532092,70.394407704488,73.2774061072891
1404,1,15,12,ZS635,71,72,73.7460195158141,71.8606812895834,73.7457114640588
1405,1,15,13,A659,70,73,74.213614761219,71.3268197008549,74.2133113166874
1406,1,15,14,J8606,73,77,76.1805652362416,72.7928422697831,76.1802801284305
1407,1,15,15,SG_30A,73,72,73.6469909770638,72.7587850752295,73.6467355494812
1408,1,15,16,S8326,75,77,76.1130594365102,73.7247034676677,76.1128416849753
1409,1,15,17,R197,75,75,75.0789219346572,73.6906508213431,75.0787469825023
1410,1,15,18,B97,75,76,75.5447089820833,73.6566760231841,75.544579623203
1411,1,15,19,T8,81,75,75.0105072163227,76.6228133853938,75.0104248563701
1412,1,15,20,R4,75,81,77.9763678267721,73.5890832862442,77.9763332067034
1413,1,15,21,B97,75,77,75.9422780363371,73.5554763459955,75.9422924611304
1414,1,15,22,P39,68,72,73.4081985526078,70.0219747039944,73.408264351131
1415,1,15,23,B97,73,77,75.8740672910105,72.4885583732207,75.8741881366398
1416,1,15,24,B97,77,79,76.8398487828528,74.4552154867026,76.8400289019957
1417,1,15,25,MS132,77,77,75.8055464170109,74.4219445963066,75.8057894949319
1418,1,15,26,A322,68,68,71.2711682902223,69.8887368871203,71.2714773104126
1419,1,15,27,Mo47,73,77,75.7367251001122,72.3555771918734,75.7371022769265
1420,1,15,28,N218,77,77,75.7022347447646,74.3224493143016,75.702681523912
1421,1,16,1,Mp339,84,86,80.9822854092945,78.6524225980874,80.9828669942209
1422,1,16,2,HP72-11,77,81,78.4586587961326,75.1225719400709,78.4591057181859
1423,1,16,3,LH162,65,67,71.4348910838857,69.0926914881432,71.4352065782652
1424,1,16,4,B101,77,81,78.4108288597036,75.0627450175909,78.4110195255112
1425,1,16,5,CM37,60,61,68.3863189235333,66.532702617553,68.3863946092698
1426,1,16,6,K148,77,81,78.3612318267428,75.0025439858448,78.3612051231987
1427,1,16,7,B97,73,77,76.3354705273367,72.9722602224365,76.3353560942525
1428,1,16,8,L_127,66,67,71.3089622321882,69.4418430433077,71.3087762694036
1429,1,16,9,FBLL,73,73,74.281658938386,72.9112850446961,74.2814186303845
1430,1,16,10,W602S,69,73,74.2535700961354,70.8805861600462,74.2532922623819
1431,1,16,11,N28,77,77,76.2247280272782,74.8497495607846,76.2244286164781
1432,1,16,12,A12,65,66,70.6951545287356,68.8187782457336,70.6948489938616
1433,1,16,13,LH167,69,69,72.1648863396433,70.787679272348,72.1645893901518
1434,1,16,14,DK8M129,71,73,74.1340007448794,71.7564692987932,74.1337255566858
1435,1,16,15,NKNP901,71,77,76.1026279120794,71.7251829256512,76.1023850318873
1436,1,16,16,B57,71,77,76.0709574213095,71.6938761364681,76.0707535400721
1437,1,16,17,A674,68,68,71.5391474815253,70.1626016830477,71.5389862820228
1438,1,16,18,NC342,75,77,76.0073210672293,73.6314065436292,76.0072041139113
1439,1,16,19,B97,73,77,75.975542017821,72.6003215692332,75.975470039563
1440,1,16,20,B109,78,77,75.9438366718253,75.0693649526416,75.9438103248829
1441,1,16,21,MS222,64,65,69.9121859658147,68.0385329611598,69.9122066220176
1442,1,16,22,Fe,82,83,78.8805525862985,77.0078152280405,78.8806225921166
1443,1,16,23,ND283,69,69,71.8488843159412,70.4771989252091,71.8490071158818
1444,1,16,24,A,68,69,71.817149280574,69.9466760218755,71.8173287897896
1445,1,16,25,PHBW8,77,77,75.7853453632564,74.4162446830735,75.7855851119797
1446,1,16,26,Yu796_NS,69,71,72.7534815174542,70.3858961602446,72.7537843562497
1447,1,16,27,H49,77,77,75.7215735583163,74.3556152550567,75.7219414917599
1448,1,16,28,LH54,69,71,72.6896362933941,70.3253808320542,72.6900706038038
1449,1,17,1,B97,72,77,76.4084017050076,72.582053307454,76.4089850363911
1450,1,17,2,MS225,71,78,76.8871916515761,72.0549939252043,76.8876365390456
1451,1,17,3,H91,73,77,76.3658289655126,73.0279077330942,76.3661388745926
1452,1,17,4,PHEW7,72,72,73.8441549566639,72.5007586625665,73.8443368539157
1453,1,17,5,4F-234_BX_4,77,79,77.3219977303722,74.9735120478981,77.3220622827642
1454,1,17,6,Huobai,80,77,76.2992118856764,76.4461428083514,76.2991728906518
1455,1,17,7,NC304,81,86,80.7756905864329,76.9186381952412,80.7755641566214
1456,1,17,8,LH123HT,77,77,76.251354887235,74.8909875467023,76.2511588422025
1457,1,17,9,PHGG7,64,65,70.2261574502145,68.3631835012947,70.225910608793
1458,1,17,10,Ky21,81,88,81.7001403784448,76.8352358990593,81.6998604822664
1459,1,17,11,T234,80,86,80.6733784386954,76.3071606164981,80.6730814280992
1460,1,17,12,LH156,77,79,77.1459178571924,74.7789669291377,77.1456186721929
1461,1,17,13,B79,75,75,75.1178113850621,73.7506647526501,75.117523900546
1462,1,17,14,DK83IBI3,66,69,72.0891436131933,69.222269538165,72.088880017954
1463,1,17,15,MBPM,77,77,76.0600507584977,74.693812942345,76.0598204454802
1464,1,17,16,N28Ht,75,75,75.0307273289457,73.665346302712,75.0305356424757
1465,1,17,17,B10,77,84,79.5013212117018,74.636915302603,79.5011706202235
1466,1,17,18,R229,75,77,75.971932326713,73.6085581546793,75.9718235941947
1467,1,17,19,PHR25,63,63,68.9425937752223,67.5802975495552,68.9425274630871
1468,1,17,20,W814G,73,77,75.9133045719184,72.5521467356593,75.913281758904
1469,1,17,21,A654,64,64,69.3840452183443,68.0241087322225,69.3840677351496
1470,1,17,22,B97,72,77,75.8547874497929,71.9961824194389,75.8548579274146
1471,1,17,23,ND262,61,60,67.3254940822847,66.468363165434,67.325615918703
1472,1,17,24,B97,78,77,75.7961422857754,74.9406473865444,75.7963191767878
1473,1,17,25,Va22,77,79,76.7667305712743,74.413033103618,76.7669658794955
1474,1,17,26,PHN66,77,77,75.7372746132159,74.385512763757,75.7375709492859
1475,1,17,27,H71,77,77,75.7078005178503,74.3580730885762,75.7081594922262
1476,1,17,28,B107,71,77,75.6783218666618,71.3306908376658,75.6787444000431
1477,1,18,1,PHN34,77,77,76.3368461311736,75.0139576171243,76.3374259357309
1478,1,18,2,LH218,77,77,76.3179661876785,74.9896717463834,76.3184055142501
1479,1,18,3,PHR55,75,77,76.2989053887947,73.9653544393515,76.2992082214515
1480,1,18,4,LH128,75,77,76.2795113409186,73.9409725678063,76.2796850759942
1481,1,18,5,ND249,61,61,68.2596138647813,66.9164922269911,68.2596696411714
1482,1,18,6,Va14,77,86,80.7390600835621,74.8918865426665,80.7390123837461
1483,1,18,7,CO117,61,63,69.2177251905509,66.8671382238317,69.2175912103624
1484,1,18,8,PHTM9,65,65,70.1955216786972,68.8422348129725,70.1953205124782
1485,1,18,9,Va102,73,77,76.172405171418,72.8171705802302,76.1721568547644
1486,1,18,10,NC302,77,80,77.6484483170488,74.7919656382697,77.6481711527409
1487,1,18,11,Pa91,77,81,78.1237653918987,74.7666486122665,78.1234750462629
1488,1,18,12,LH200,71,73,74.0984289398786,71.7412360554633,74.0981395881495
1489,1,18,13,W117HT,64,66,70.5725116440507,68.2157425101722,70.5722360445337
1490,1,18,14,DK8F196,73,77,76.0461109053353,72.6901850981479,76.045859899976
1491,1,18,15,B97,72,77,76.0193648369845,72.1645928931553,76.0191464185371
1492,1,18,16,IDS69,77,81,77.9924561211035,74.6390094352023,77.9922744026279
1493,1,18,17,H113,71,77,75.9655087060943,71.6134694130266,75.9653653032633
1494,1,18,18,W818G,81,85,79.9385899654389,76.5879980320372,79.9384853233569
1495,1,18,19,B97,73,77,75.9117005972763,72.5626063233791,75.9116355321114
1496,1,18,20,Mo13,85,90,82.3848133828068,78.5372992622505,82.3847897058996
1497,1,18,21,MS72,68,73,73.8579066391749,70.0120826281723,73.8579269439774
1498,1,18,22,CML_218,91,93,83.8309614608095,81.4869615603091,83.831028943759
1499,1,18,23,PHT55,77,79,76.8039622097388,74.461939260063,76.8040803834539
1500,1,18,24,ND265,67,67,70.7769026997313,69.4370170518572,70.7770750657203
1501,1,18,25,W601S,75,77,75.7497895441878,73.4121938298612,75.7500191910074
1502,1,18,26,WIL500,77,79,76.722645926578,74.3874634807159,76.7229351189803
1503,1,18,27,A673,65,67,70.6955045570251,68.3628147303197,70.6958544937262
1504,1,18,28,PHN82,71,77,75.6683790594059,71.3382257561462,75.6687902697003
1505,1,19,1,LH190,77,77,76.2676329677706,74.9482283397805,76.2682040885096
1506,1,19,2,B97,73,77,76.2509900194534,72.9266803320842,76.2514205695578
1507,1,19,3,LH175,66,66,70.7341300149798,69.4050889029582,70.7344245795542
1508,1,19,4,B105,71,77,76.2169087623694,71.8834246736913,76.2170751931832
1509,1,19,5,PHP55,69,72,73.699171263029,70.8616597812842,73.6992209221692
1510,1,19,6,CG10,66,64,69.6807665739043,69.3397700696815,69.6807142169305
1511,1,19,7,787,79,77,76.1615542132669,75.817736427788,76.1614177203839
1512,1,19,8,NK907,63,64,69.641443087211,67.7955472323516,69.6412423499321
1513,1,19,9,Oh43,71,72,73.620397529444,71.7732004805479,73.6201531967345
1514,1,19,10,LH166,68,69,72.0985142387044,70.2507245477456,72.098244688279
1515,1,19,11,A305,65,66,70.5759367255508,68.7281575019294,70.5756570572641
1516,1,19,12,LH143_(Maintainer),70,71,73.0527604960658,71.2055220418699,73.0524838891494
1517,1,19,13,R181B,72,73,74.0290774095682,72.1828378101051,74.0288152943043
1518,1,19,14,B97,72,77,76.0049986708444,72.1601263915359,76.0047603364943
1519,1,19,15,B97,72,78,76.4806585823041,72.1374154744962,76.4804505793053
1520,1,19,16,B97,72,77,75.9562137642241,72.1147395560709,75.9560392913084
1521,1,19,17,LH193,73,77,75.93175709274,72.5921215981937,75.9316174045364
1522,1,19,18,PHTD5,64,64,69.407322960609,68.0695733880209,69.4072186700076
1523,1,19,19,PHBA6,69,71,72.8828850459474,70.5470924076829,72.8828174998914
1524,1,19,20,R71,73,77,75.8583940923367,72.5246713984943,75.8583658918137
1525,1,19,21,KO679Y,81,81,77.8338155667147,76.5023093405131,77.8338302330767
1526,1,19,22,INBRED_2-687,77,79,76.8091320993706,74.4800095546515,76.8091936482902
1527,1,19,23,PHG47,69,72,73.2843564350659,70.4577814752701,73.2844686102186
1528,1,19,24,B97,77,79,76.7595080214115,74.43563217086,76.7596740913697
1529,1,19,25,NC310,79,79,76.7346100398274,75.4135641329623,76.7348326564682
1530,1,19,26,Wf9,73,77,75.7096905064051,72.391573371808,75.7099715167885
